Cell_ID,SMSIN,SMSOUT,CALLIN,CALLOUT,INTERNET,Total Usage
10000,3757.0280000000016,1851.2230000000009,3007.8735000000006,2792.5064999999995,52489.92049999999,63898.551499999994
10000,5071.2255,2567.9154999999982,3987.1170000000006,3578.783500000002,78680.66500000001,93885.70650000003
10000,6622.626000000002,3434.143,5144.769500000001,4468.900000000001,109543.14050000001,129213.579
10000,6622.626000000002,3434.143,5144.769500000001,4468.900000000001,109543.14050000001,129213.579
10000,6622.626000000002,3434.143,5144.769500000001,4468.900000000001,109543.14050000001,129213.579
10000,15118.972500000005,7590.314499999998,9915.796499999999,9292.749500000002,509244.3600000001,551162.1930000003
10000,19805.1535,9828.9335,12362.549500000012,11879.28700000001,756884.8495000006,810760.7729999998
10000,9184.866999999995,4467.687500000002,5763.726,5856.609999999999,262442.061,287714.95150000014
10000,4360.837,1954.065,2782.5104999999994,2959.485,72502.395,84559.29250000005
10000,3121.43,1319.5350000000003,2039.8225000000002,2112.3665,58793.525000000016,67386.67899999999
10000,3433.6844999999994,1416.3760000000002,2202.9895000000006,2291.0475000000006,60952.22549999999,70296.32299999997
10000,3144.112000000001,1320.7970000000003,2052.531000000001,2123.1455000000014,58717.072999999975,67357.65849999999
10000,3476.6449999999986,1510.7205000000004,2228.0580000000004,2346.6795000000006,64556.95849999999,74119.06150000004
10000,2871.5250000000005,1367.34,1875.2389999999987,2294.3969999999986,68565.0745,76973.5755
10000,2728.199499999999,1352.0054999999993,1681.4009999999998,2091.8300000000004,64570.693,72424.12900000003
10000,2386.1395000000007,1140.9680000000003,1520.2485000000006,1836.2635000000005,54481.673499999975,61365.29300000005
10000,3138.1815,1763.3414999999995,2243.2369999999983,2393.686,54777.129999999976,64315.575999999994
10000,2795.9215000000004,1614.2369999999996,2127.9210000000003,2118.773999999999,52104.6305,60761.48399999999
10000,2319.6490000000013,1270.7420000000006,1860.3070000000007,1842.3355000000008,46761.5535,54054.587
10000,2046.1664999999991,1036.2335,2008.9660000000001,2176.401499999999,31844.506500000014,39112.27399999998
10000,2046.1664999999991,1036.2335,2008.9660000000001,2176.401499999999,31844.506500000014,39112.27399999998
10000,2132.2999999999997,1077.1039999999998,2065.797500000001,2231.3684999999996,32632.23200000002,40138.80199999999
10000,3282.6504999999997,1672.0019999999997,2790.8594999999996,2892.1409999999987,45409.72799999999,56047.381
10000,4328.059999999999,2302.846500000002,3369.9644999999996,3386.5835000000006,65585.405,78972.85949999999
10000,4345.672999999999,2313.595000000001,3387.6639999999998,3408.9604999999997,66433.01950000001,79888.91199999998
10000,4549.258500000003,2381.5850000000005,3465.2755000000006,3558.8590000000004,73155.46749999997,87110.4455
10000,5642.945999999999,2705.644500000001,3819.9380000000006,4281.346,97701.40800000001,114151.28249999997
10000,4602.756500000001,2238.745000000001,3074.6720000000014,3489.3764999999994,79942.01700000002,93347.56700000002
10000,3330.2685,1653.4565000000007,2245.7815,2554.1590000000006,56227.826499999974,66011.49199999997
10000,3060.8909999999996,1494.6299999999994,2069.0255000000006,2363.8360000000007,53152.58500000001,62140.9675
10000,2870.4500000000007,1526.9110000000003,1806.8185000000008,2079.192500000001,58612.96049999996,66896.33250000003
10000,2964.036,1688.6264999999996,1758.3739999999993,2034.4979999999996,65431.2355,73876.76999999997
10000,2998.372,1696.7235000000003,1766.9759999999997,2046.3334999999997,65662.87399999998,74171.279
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,2926.248499999999,1447.056499999999,1861.7425000000003,2194.2419999999997,58747.950000000004,67177.2395
10000,2263.9770000000003,1138.5104999999999,1562.8644999999995,1857.3284999999998,35705.362,42528.04250000001
10000,1291.1089999999997,651.468,835.1764999999998,1014.931,16521.875,20314.559500000003
10000,1212.2789999999998,559.5050000000001,763.5925000000002,938.3635000000002,16245.164000000004,19718.904000000002
10000,1212.2789999999998,559.5050000000001,763.5925000000002,938.3635000000002,16245.164000000004,19718.904000000002
10000,1212.2789999999998,559.5050000000001,763.5925000000002,938.3635000000002,16245.164000000004,19718.904000000002
10000,1212.7539999999997,514.353,853.7664999999998,984.4055000000005,18352.754,21918.033000000003
10000,1255.2044999999998,411.5625,1135.7060000000004,1162.7459999999999,24703.054500000006,28668.273499999992
10000,1280.3445,408.5605000000001,1180.8940000000002,1205.176,25628.97299999999,29703.948000000004
10000,1280.3445,408.5605000000001,1180.8940000000002,1205.176,25628.97299999999,29703.948000000004
10000,1280.3445,408.5605000000001,1180.8940000000002,1205.176,25628.97299999999,29703.948000000004
10000,1686.6570000000006,610.2580000000002,1447.3550000000002,1523.7705,29139.8085,34407.84900000001
10000,2259.078,894.4330000000001,1822.7860000000003,1972.6424999999992,34085.890000000014,41034.8295
10000,2654.910000000001,1062.8715000000002,2155.9275,2350.9805,51494.742500000015,59719.43199999999
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3531.673,1437.1809999999996,2895.5244999999986,3190.247499999998,90036.62550000002,101091.25149999998
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3521.7709999999997,1434.9720000000004,2891.3724999999995,3185.072999999999,89997.21899999995,101030.40750000003
10000,3252.8065,1689.1535,2024.9244999999999,2165.735,50933.07850000001,60065.698000000004
10000,3240.6974999999993,1701.6150000000002,2031.2955000000002,2194.5634999999997,45694.43449999998,54862.606
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,2487.2889999999998,1271.2865,1572.8805000000011,1705.8950000000002,31355.665000000023,38393.015999999996
10000,1892.7055000000005,956.454,1219.5584999999999,1337.8300000000006,19128.470999999998,24535.01899999999
10000,202.4799999999999,105.31800000000003,130.37499999999997,143.54100000000003,1969.6184999999994,2551.3325000000013
10000,553.6465,289.84750000000014,361.31999999999994,384.8644999999999,7414.203999999997,9003.882499999994
10000,775.8375000000003,432.529,522.4695000000002,548.5475,13005.278499999995,15284.662000000006
10000,816.8869999999997,549.813,553.5875,590.454,14413.451000000001,16924.1925
10000,994.9110000000001,811.3340000000006,637.5720000000001,795.0985000000003,17478.975,20717.890499999987
10000,1004.8955000000001,824.6609999999998,641.9484999999997,886.3610000000001,17671.71,21029.576
10000,1004.8955000000001,824.6609999999998,641.9484999999997,886.3610000000001,17671.71,21029.576
10000,1004.8955000000001,824.6609999999998,641.9484999999997,886.3610000000001,17671.71,21029.576
10000,1004.8955000000001,824.6609999999998,641.9484999999997,886.3610000000001,17671.71,21029.576
10000,1005.4515000000006,824.6869999999999,642.142,882.9419999999998,17671.9255,21027.147999999997
10000,1025.3010000000004,825.6014999999999,648.8664999999996,762.1809999999999,17679.498999999993,20941.449
10000,1296.5494999999987,1400.0789999999997,835.1735,916.0580000000001,21683.700499999995,26131.560499999996
10000,1668.7220000000002,2215.4320000000007,1092.3164999999995,1154.9955000000002,27074.476999999995,33205.94300000001
10000,1730.2874999999997,2177.6765,1134.7369999999999,1198.9774999999997,29510.186499999996,35751.865
10000,1773.9199999999996,2104.9755,1164.785,1231.3709999999996,31646.654499999993,37921.705999999984
10000,1652.9309999999994,1598.7780000000007,1094.9320000000005,1155.205,34460.13699999997,39961.983
10000,1431.6059999999993,847.0069999999997,963.8784999999998,1012.5359999999995,37455.5025,41710.530000000006
10000,1424.2330000000004,821.9765000000002,959.5185,1007.7839999999997,37554.78049999999,41768.29250000001
10000,1424.2330000000004,821.9765000000002,959.5185,1007.7839999999997,37554.78049999999,41768.29250000001
10000,1605.0834999999986,887.3699999999997,1124.4899999999996,1178.4245000000003,40297.036000000015,45092.40400000003
10000,1557.1680000000001,869.7230000000001,1096.8210000000004,1152.4195,39084.989,43761.12050000001
10000,1395.1659999999997,806.1564999999997,957.1949999999998,1010.1634999999999,35917.318499999994,40085.99949999998
10000,1448.2644999999993,801.5300000000003,1003.0364999999999,1069.8960000000002,35036.39000000002,39359.117000000006
10000,1805.7150000000006,932.5910000000001,1292.4414999999988,1387.2800000000002,38000.15150000001,43418.17900000001
10000,2005.0375000000006,1017.6105000000002,1463.201,1577.0655000000002,38679.73599999999,44742.6505
10000,1995.6860000000001,1017.6870000000004,1460.499500000001,1574.7665,38681.47299999998,44730.11200000001
10000,2004.5774999999994,1018.0980000000004,1463.5125000000005,1577.4859999999999,38684.868999999984,44748.543
10000,2005.9775000000004,1018.1620000000003,1463.9860000000006,1577.915,38685.40199999997,44751.442499999976
10000,2379.6644999999985,1864.1419999999996,1675.0060000000005,1795.8640000000005,43038.23499999999,50752.911499999995
10000,3847.5020000000004,2599.6045000000004,3025.6640000000007,2795.4570000000012,52848.54450000002,65116.772000000004
10000,3827.8354999999992,1873.661499999999,3059.306,2865.3935000000015,53945.36999999998,65571.5665
10000,3841.4909999999995,1881.2835,3069.4985,2873.2305000000006,54216.8425,65882.346
10000,4515.8335,2257.8090000000007,3572.690000000001,3260.134499999999,67631.85199999997,81238.31900000003
10000,5039.2545,2550.0614999999993,3963.2685,3560.449000000001,78044.45850000001,93157.49200000004
10000,10360.349999999997,5075.946000000004,6918.135000000001,6493.684500000004,330192.77300000004,359040.8884999998
10000,25350.88499999999,12620.581000000004,15753.0105,15184.080499999996,965438.5580000002,1034347.1149999998
10000,13678.422999999999,6927.147000000003,8488.526500000002,8852.814499999999,375181.61650000006,413128.52749999997
10000,9634.970000000005,4888.557500000001,6050.514499999996,6826.768000000002,150911.29700000005,178312.10700000005
10000,9317.262000000002,4737.547999999999,5878.694499999999,6562.0644999999995,145410.99849999996,171906.56749999992
10000,7675.705499999999,3982.7514999999985,4869.807499999999,5382.376500000002,117898.46450000006,139809.1055
10000,6001.343999999999,2863.5654999999992,3658.6785,3966.9995000000013,106867.78799999991,123358.37549999998
10000,5576.1219999999985,2398.5254999999993,3244.4464999999987,3464.3115,103564.9615,118248.36700000001
10000,5549.462,2415.551499999999,3201.9195,3433.2374999999993,109912.69349999998,124512.86399999991
10000,3921.525499999999,1929.377499999999,2313.441000000001,2769.5915000000014,106969.86300000003,117903.79849999995
10000,3760.9824999999996,1864.5714999999998,2222.1774999999993,2718.1935,86062.83750000007,96628.76250000003
10000,2413.6524999999997,978.7194999999992,1531.8769999999997,2329.918999999999,49201.83150000003,56455.99950000002
10000,3319.931000000002,1479.090499999999,2227.6994999999993,2716.358499999998,53507.56999999996,63250.649499999985
10000,2352.7004999999995,1284.6629999999989,1846.4435000000008,1823.0094999999997,47879.94649999999,55186.763000000006
10000,2339.285,1287.5834999999993,1849.6225,1818.331499999999,47833.1,55127.922500000015
10000,2124.414,1103.3344999999997,1966.4229999999998,2080.8034999999995,36112.855500000005,43387.830499999975
10000,2046.1664999999991,1036.2335,2008.9660000000001,2176.401499999999,31844.506500000014,39112.27399999998
10000,2046.1664999999991,1036.2335,2008.9660000000001,2176.401499999999,31844.506500000014,39112.27399999998
10000,2304.1919999999986,1219.043,2119.703,2267.733,40130.542,48041.21300000002
10000,3240.3049999999994,1824.9369999999997,2409.6965000000005,2550.8584999999994,68216.6145,78242.41150000003
10000,3162.1575,1808.0400000000006,2255.6439999999993,2411.294,70800.45100000002,80437.58649999999
10000,4188.9214999999995,2181.3370000000004,2886.3515,3187.987,82410.25149999998,94854.84850000001
10000,5766.526499999999,2742.7805,3840.315,4367.790000000001,100779.31450000008,117496.72650000002
10000,5762.564500000003,2740.1434999999988,3837.710000000001,4365.007,100757.25150000001,117462.67649999997
10000,5369.479500000001,2558.7039999999997,3602.269,4087.1895,92925.81750000005,108543.45950000003
10000,3817.158999999999,2031.1889999999996,2518.7545,2827.3950000000004,67948.48699999995,79142.9845
10000,2971.2939999999976,1696.0260000000005,1761.295499999999,2037.9104999999993,65651.98049999999,74118.50649999997
10000,2990.609999999999,1696.5225000000003,1765.3479999999997,2043.9199999999992,65659.75399999999,74156.1545
10000,3068.509999999999,1725.9944999999993,1814.8119999999997,2092.2819999999992,66295.01950000004,74996.61800000003
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3119.8120000000013,1566.2624999999996,1981.2710000000002,2320.915000000001,63093.26500000001,72081.52550000005
10000,1978.6235000000004,999.6989999999997,1252.3025000000005,1452.8494999999996,33821.72200000001,39505.196499999984
10000,1210.8160000000005,559.0525,763.2374999999998,937.7760000000002,16180.583000000008,19651.464999999993
10000,1212.2789999999998,559.5050000000001,763.5925000000002,938.3635000000002,16245.164000000004,19718.904000000002
10000,1212.2789999999998,559.5050000000001,763.5925000000002,938.3635000000002,16245.164000000004,19718.904000000002
10000,1212.2789999999998,559.5050000000001,763.5925000000002,938.3635000000002,16245.164000000004,19718.904000000002
10000,1298.5019999999995,571.9295000000002,937.0039999999998,1147.626,23407.345499999985,27362.406999999992
10000,1085.131,424.4690000000001,990.3240000000003,1115.692,27597.537999999986,31213.154
10000,1975.9759999999999,1009.9910000000001,1546.3020000000004,1695.4435000000003,31350.211999999996,37577.924500000016
10000,1068.6150000000005,376.36499999999967,974.0985,1015.3614999999996,22247.0315,25681.471500000014
10000,1186.7389999999998,442.23550000000006,1044.826,1105.6234999999997,23113.457000000006,26892.880999999994
10000,2255.3165000000004,892.5584999999995,1820.3055000000002,1969.6795000000004,34053.47300000001,40991.332999999984
10000,2259.078,894.4330000000001,1822.7860000000003,1972.6424999999992,34085.890000000014,41034.8295
10000,2265.2850000000003,897.0644999999997,1827.9995000000004,1978.5755000000004,34358.899,41327.82349999999
10000,3019.3730000000005,1217.973,2462.668,2699.3239999999996,67522.52249999998,76921.8605
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3530.445999999998,1435.4525000000003,2892.7914999999994,3187.802000000001,89999.55500000002,101046.04699999999
10000,3531.2694999999994,1435.455500000001,2892.8914999999984,3188.1055000000006,90000.06149999994,101047.78349999998
10000,3269.2920000000013,1700.5525000000002,2035.6325,2176.106,51134.78699999998,60316.36999999997
10000,3198.4904999999994,1663.305999999999,1989.7680000000003,2131.3230000000003,49254.35600000001,58237.2435
10000,3297.4504999999986,1712.4805,2051.674000000001,2195.3305,51274.56350000001,60531.49900000004
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.774000000001,1712.705999999999,2051.9295,2195.5799999999986,51277.078999999976,60535.068500000016
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,3297.39,1712.4425000000008,2051.6270000000004,2195.2849999999994,51274.092500000006,60530.83699999999
10000,2794.892999999999,1438.7935,1754.6594999999988,1891.7185,38919.020499999984,46799.08500000001
10000,2003.1259999999997,1008.414,1289.5160000000008,1419.6185000000005,19536.054499999987,25256.729000000003
10000,1614.0904999999993,1060.2514999999996,1217.0239999999997,1342.7875000000006,15106.968000000003,20341.121499999997
10000,980.2169999999996,516.7949999999997,641.2715000000001,691.6079999999992,13777.402999999998,16607.294499999996
10000,786.9490000000005,560.4314999999997,514.659,568.1375,12506.302000000001,14936.478999999998
10000,989.4255,814.6964999999998,644.673,723.4870000000002,17326.077500000007,20498.359500000002
10000,1004.8955000000001,824.6609999999998,641.9484999999997,862.3164999999997,17671.71,21005.531500000012
10000,1004.8955000000001,824.6609999999998,641.9484999999997,886.3610000000001,17671.71,21029.576
10000,1004.8955000000001,824.6609999999998,641.9484999999997,886.3610000000001,17671.71,21029.576
10000,1004.8955000000001,824.6609999999998,641.9484999999997,886.3610000000001,17671.71,21029.576
10000,1004.8955000000001,824.6609999999998,641.9484999999997,886.3610000000001,17671.71,21029.576
10000,1017.7905,803.1544999999996,650.8240000000001,895.9210000000003,18303.43600000001,21671.126000000004
10000,1102.0879999999997,797.6805000000003,704.4920000000001,868.5365000000002,20800.020499999988,24272.8175
10000,1688.4630000000004,1961.5624999999998,1105.755000000001,1175.353,30017.623999999993,35948.75749999999
10000,1776.4845000000007,2100.727999999999,1166.5555,1233.2975000000004,31771.728,38048.79350000001
10000,1793.292,2072.6985000000004,1178.123,1245.7515,32595.107999999997,38884.97299999999
10000,1730.7630000000004,1860.7990000000002,1141.0835,1205.4329999999998,33435.39400000001,39373.47249999998
10000,1453.3825000000013,920.7734999999998,976.7920000000001,1026.5774999999999,37163.028000000006,41540.5535
10000,1424.2330000000004,821.9765000000002,959.5185,1007.7839999999997,37554.78049999999,41768.29250000001
10000,1424.2330000000004,821.9765000000002,959.5185,1007.7839999999997,37554.78049999999,41768.29250000001
10000,1424.2330000000004,821.9765000000002,959.5185,1007.7839999999997,37554.78049999999,41768.29250000001
10000,1424.9985000000004,822.2520000000004,960.2135000000002,1008.5050000000001,37566.41299999999,41782.38199999996
10000,1821.9405,1006.1284999999999,1356.874,1377.7700000000007,40665.65200000001,46228.36499999998
10000,1402.2785,820.9650000000003,952.0820000000002,1001.0669999999996,37546.408,41722.800499999976
10000,1405.8935,821.1320000000003,953.304,1014.6154999999997,37547.784,41742.728999999985
10000,1426.9945000000005,822.2979999999997,962.0435000000006,1010.7500000000002,37549.88699999998,41771.97300000002
10000,1630.9310000000005,887.2795000000003,1139.284,1211.7460000000003,37884.14750000001,42753.38800000002
10000,1958.5650000000012,1001.0785000000004,1423.0044999999996,1531.7865000000008,38575.3215,44489.755999999994
10000,2266.3889999999997,1717.370499999999,1582.1514999999997,1717.9945000000007,43041.06599999998,50324.971500000036
10000,3116.124,3816.296,1984.1170000000006,2182.4179999999997,62618.49349999999,73717.4485
10000,3868.2425,5470.059499999998,2358.1765000000005,2601.5074999999997,85949.81600000004,100247.80199999997
10000,4671.129500000001,5728.214,3102.9685000000013,3251.7995000000014,92117.13150000006,108871.24299999999
10000,4772.612500000001,3902.3664999999996,3596.2370000000014,3519.4315,65702.70250000003,81493.34999999998
10000,3362.4605,1652.8135000000002,2620.7400000000016,2519.590999999999,51097.22950000001,61252.83449999997
10000,3827.8354999999992,1873.661499999999,3059.306,2865.3935000000015,53945.36999999998,65571.5665
10000,3964.725499999999,1902.0720000000008,3035.6015,2923.9769999999994,56444.83350000002,68271.20949999998
10000,14107.982499999998,7064.855000000001,8791.425999999998,8964.222999999998,423663.71050000004,462592.19699999964
10000,18361.156000000003,9219.875500000006,11402.0105,11406.260000000004,609424.0895000002,659813.3915000004
10000,9140.990999999998,4680.457500000001,5696.761,6463.780000000001,137936.4205,163918.41000000003
10000,10320.856,5204.136000000001,6544.053999999998,7372.560999999998,170558.29550000007,199999.9025000002
10000,10407.706999999999,5236.707999999997,6597.6945000000005,7430.720999999997,172037.08900000004,201709.91950000002
10000,8930.486000000003,4537.0594999999985,5678.148500000004,6363.002500000001,149818.49700000012,175327.19349999996
10000,4956.417000000001,2218.5324999999984,2859.912,3123.898999999999,103558.21199999997,116716.97249999997
10000,5416.531499999996,2393.1334999999985,3089.857000000002,3330.2385,117905.96599999997,132135.72650000002
10000,4985.783500000001,2259.9154999999996,2865.241,3167.57,114944.8915,128223.40150000005
10000,3924.48,1931.6745,2311.8195,2766.793,107649.38400000002,118584.15100000003
10000,3571.057000000001,1688.0954999999994,2195.5640000000008,2769.3330000000014,89434.66249999999,99658.71200000001
10000,2352.4605,923.9500000000002,1524.6040000000003,2373.6465000000007,48337.683000000005,55512.34400000003
10000,2990.9195000000022,1105.7454999999995,1786.3735000000001,2599.884000000001,49639.88300000002,58122.805499999966
10000,2814.3025,1119.9399999999998,1726.935,2075.6825,47369.21250000002,55106.07250000002
10000,2342.7709999999997,1288.1630000000002,1848.9790000000003,1817.653999999999,47890.931999999986,55188.49899999998
10000,2324.6714999999995,1275.0495000000008,1857.5710000000006,1836.1825000000006,47035.883499999974,54329.357999999964
10000,2091.213999999999,1074.8615000000002,1984.4735000000012,2121.3594999999996,34301.87849999998,41573.78700000002
10000,2046.1664999999991,1036.2335,2008.9660000000001,2176.401499999999,31844.506500000014,39112.27399999998
10000,2621.9165,1432.9860000000012,2106.282000000001,2276.3039999999996,52413.26200000004,60850.7505
10000,3152.4579999999996,1803.6135000000017,2246.290499999998,2402.4665,70757.144,80361.97249999999
10000,3152.4579999999996,1803.6135000000017,2246.290499999998,2402.4665,70757.144,80361.97249999999
10000,4030.5689999999995,2098.4280000000003,2733.8330000000005,3021.4300000000017,82125.143,94009.40300000003
10000,5880.3899999999985,2786.7430000000018,3948.3215000000005,4476.936000000001,101312.49900000005,118404.88950000003
10000,6971.51,3306.968000000001,4898.0849999999955,5439.074999999998,106137.41449999997,126753.05249999996
10000,7635.149500000001,3623.359999999998,5470.456000000003,6019.4615,109045.3215,131793.74850000002
10000,6332.524500000001,3236.4514999999988,4540.6425,4933.483999999999,87891.45750000002,106934.56000000003
10000,3140.348,1764.626,1883.5859999999989,2165.1839999999993,66255.6925,75209.43649999998
10000,3019.7155000000016,1697.2700000000002,1771.4509999999998,2052.971,65671.461,74212.86850000003
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
10000,2992.3370000000004,1680.3080000000002,1756.2874999999997,2035.889500000001,64866.946499999984,73331.76850000003
10000,3019.741999999999,1697.2720000000002,1771.4555,2052.977499999999,65671.471,74212.91800000005
